model,N,z,chi,t_Gyr,k,delta_k,delta_log_Mhol2,delta_log_s,log_R,delta_log_R,mass_delta_g_inverse2,anomaly_delta_g_inverse2,physical_uv_delta_f,matched_delta_g_inverse2,holomorphic_uv_delta_alpha,physical_uv_delta_alpha,split_delta_alpha,taylor_delta_alpha,shape_chi,shape_time,shape_matched,kahler_delta_g_inverse2,konishi_delta_g_inverse2
canonical,-0.23184261922322547,0.2609212684431352,140.22125144045333,10.632855606774203,0.9830999677763418,-0.0030365541529706608,0.0015121872647985456,-0.0015243668881721152,1.0485728089846032e-92,3.685522607020676e-93,1.930633217684823e-05,-3.845840762163047e-05,3.845840762163047e-05,-1.915207544478224e-05,1.7562720917693207e-06,-1.7704114060499297e-06,7.134028102797372e-97,1.7576006698504824e-06,0.07528059544524901,0.11285002296735104,0.0759756533177045,-1.915207544478224e-05,-1.915207544478226e-05
canonical,-0.2302326010341753,0.2588927956432104,140.2229800802278,10.653222859716548,0.9831242071289984,-0.003012314800314053,0.0015000882915113154,-0.0015122265088027378,1.0449515244128291e-92,3.649309761302936e-93,1.915257247590169e-05,-3.815141263389403e-05,3.815141263389403e-05,-1.899884015799234e-05,1.7422201772752203e-06,-1.7563115010159978e-06,7.063931072269839e-97,1.7435275752538802e-06,0.07467782536668742,0.11201717141697703,0.07536777291633785,-1.8998840157992337e-05,-1.8998840157992313e-05
canonical,-0.22862258284512516,0.2568675860937382,140.22470535223775,10.673613671956943,0.9831483995560948,-0.002988122373217661,0.001488013189838153,-0.0015001091833795079,1.0413497636232104e-92,3.613292153406748e-93,1.899910475659406e-05,-3.78450119653206e-05,3.78450119653206e-05,-1.884590720872654e-05,1.7281959879967767e-06,-1.7422383705685909e-06,6.994211965886624e-97,1.7294824174284328e-06,0.07407625184170395,0.11118498412162392,0.07476109189710724,-1.884590720872654e-05,-1.8845907208726507e-05
canonical,-0.227012564656075,0.2548456345450534,140.22642726050574,10.694028011308296,0.9831725451122956,-0.002963976817016878,0.0014759619298605137,-0.0014880148871563642,1.037767402511761e-92,3.577468542292254e-93,1.8845928705512812e-05,-3.753920492357486e-05,3.753920492357486e-05,-1.8693276218062046e-05,1.7141994891838487e-06,-1.7281919859697535e-06,6.924868381335993e-97,1.7154651605647638e-06,0.07347587333663431,0.11035346174164198,0.07415560875673495,-1.869327621806205e-05,-1.8693276218062066e-05
canonical,-0.22540254646702484,0.2528269357559356,140.22814580906655,10.714465845422318,0.9831966438524414,-0.0029398780768710164,0.0014639344815812409,-0.0014759435952897755,1.0342043178543054e-92,3.5418376957176986e-93,1.8693044008010952e-05,-3.7233990814091384e-05,3.7233990814091384e-05,-1.8540946806080432e-05,1.700230645995003e-06,-1.7141723183683194e-06,6.855897933337024e-97,1.7014757687657575e-06,0.07287668831405578,0.10952260493296184,0.07355132198799404,-1.8540946806080432e-05,-1.8540946806080446e-05
canonical,-0.2237925282779747,0.2508114844935964,140.22986100196692,10.734927141790372,0.9832206958315483,-0.002915826097764196,0.0014519308149253585,-0.0014638952828388374,1.0306603872997895e-92,3.506398390172539e-93,1.854045034820823e-05,-3.6929368940085905e-05,3.6929368940085905e-05,-1.8388918591877674e-05,1.6862894234984337e-06,-1.7001793388000254e-06,6.787298253510112e-97,1.6875142060474781e-06,0.07227869523282669,0.1086924143471205,0.07294823007974806,-1.8388918591877674e-05,-1.838891859187764e-05
canonical,-0.22218251008892453,0.24879927553366543,140.23157284326572,10.755411867744296,0.9832447011048071,-0.0028918208245053423,0.0014399508997396686,-0.0014518699247656737,1.027135489363291e-92,3.471149410807554e-93,1.8388147408996245e-05,-3.6625338602555305e-05,3.6625338602555305e-05,-1.823719119355906e-05,1.6723757866714963e-06,-1.686213018187977e-06,6.719066990241695e-97,1.673580436338698e-06,0.07168189254806616,0.10786289063123747,0.0723463315169309,-1.823719119355906e-05,-1.8237191193559027e-05
canonical,-0.22057249189987438,0.24679030366017682,140.2332813370337,10.775919990457261,0.9832686597275823,-0.002867862201730187,0.0014279947057939423,-0.0014398674959362446,1.0236295034195645e-92,3.4360895513702897e-93,1.8236134872048662e-05,-3.632189910030293e-05,3.632189910030293e-05,-1.8085764228254268e-05,1.6584897004020887e-06,-1.6722733273435875e-06,6.651201808559274e-97,1.6596744234822805e-06,0.0710862787112133,0.1070340344279789,0.07174562478060657,-1.8085764228254268e-05,-1.808576422825428e-05
canonical,-0.21896247371082422,0.24478456366555582,140.23498648735352,10.796451476944602,0.9832925717554114,-0.002843950173901044,0.001416062202780913,-0.0014278879711201312,1.020142309696281e-92,3.4012176141374552e-93,1.808441241781849e-05,-3.601904972993577e-05,3.601904972993577e-05,-1.793463731211728e-05,1.6446311294886457e-06,-1.6583602369663272e-06,6.583700390000565e-97,1.645796131235168e-06,0.0704918521700268,0.10620584637555881,0.07114610834796894,-1.793463731211728e-05,-1.7934637312117262e-05
canonical,-0.21735245552177385,0.2427820503506049,140.23668829831968,10.817006294064687,0.9833164372440036,-0.00282008468530881,0.0014041533603168712,-0.001415931324991939,1.0166737892674994e-92,3.366532409849638e-93,1.7932979725555865e-05,-3.5716789785889786e-05,3.5716789785889786e-05,-1.7783810060333924e-05,1.6308000386408283e-06,-1.644473717645354e-06,6.516560432487114e-97,1.631945523269072e-06,0.06989861136861435,0.10537832710771523,0.07054778069237155,-1.778381006033392e-05,-1.7783810060333918e-05
canonical,-0.2157424373327237,0.24078275852449146,140.23838677403842,10.837584408519751,0.9833402562492397,-0.0027962656800727403,0.0013922681479420558,-0.0014039975321306845,1.0132238240471355e-92,3.3320327576459997e-93,1.7781836473300264e-05,-3.541511856042708e-05,3.541511856042708e-05,-1.763328208712682e-05,1.6169963924799788e-06,-1.6306137398588e-06,6.449779650197886e-97,1.6181225631709228e-06,0.06930655474745204,0.10455147725374878,0.06995064028334733,-1.7633282087126815e-05,-1.763328208712683e-05
canonical,-0.21413241914367354,0.23878668300473263,140.2400819186277,10.858185786856792,0.9833640288271706,-0.002772493102141893,0.0013804065351210489,-0.0013920865670208442,1.0097922967824833e-92,3.2977174849994773e-93,1.7630982337893815e-05,-3.511403534365419e-05,3.511403534365419e-05,-1.7483053005760373e-05,1.6032201555395787e-06,-1.6167802739749913e-06,6.383355773443837e-97,1.6043272144433274e-06,0.06871568074340384,0.10372529743842435,0.06935468558662836,-1.7483053005760373e-05,-1.7483053005760366e-05
canonical,-0.21252240095462338,0.23679381861718304,140.24177373621717,10.878810395468408,0.9833877550340168,-0.0027487668952956845,0.0013685684912431682,-0.0013801984040525163,1.0063790910477875e-92,3.26358542765252e-93,1.7480416994983315e-05,-3.4813539423529086e-05,3.4813539423529086e-05,-1.7333122428545774e-05,1.589471292265705e-06,-1.6029732902526344e-06,6.31728654854351e-97,1.5905594405050223e-06,0.06812598778974115,0.10289978828200992,0.06875991506416562,-1.733312242854577e-05,-1.733312242854577e-05
canonical,-0.21091238276557323,0.23480416019602113,140.24346223094796,10.899458200593692,0.9834114349261663,-0.0027250870031461094,0.0013567539856232588,-0.0013683330175228506,1.0029840912379887e-92,3.2296354295545316e-93,1.7330140119038366e-05,-3.4513630085889354e-05,3.4513630085889354e-05,-1.718348996685099e-05,1.57574976701795e-06,-1.5891927588424778e-06,6.251569737701942e-97,1.5768192046917884e-06,0.06753747431618182,0.10207495040026492,0.06816632717416884,-1.7183489966850988e-05,-1.718348996685098e-05
canonical,-0.20930236457652307,0.23281770258373558,140.2451474069728,10.920129168319095,0.9834350685601764,-0.0027014533691360754,0.0013449629875014895,-0.0013564903816345858,9.996071825622243e-93,3.195866342796887e-93,1.7180151383332842e-05,-3.421430661443105e-05,3.421430661443105e-05,-1.703415523109821e-05,1.562055544069184e-06,-1.5754386497856126e-06,6.186203118884877e-97,1.563106470256215e-06,0.0669501387488801,0.10125078440442903,0.06757392037109619,-1.703415523109821e-05,-1.7034155231098195e-05
canonical,-0.20769234638747291,0.2308344406311122,140.24682926845585,10.940823264579313,0.9834586559927703,-0.0026778659365421786,0.001333195466044141,-0.0013446704704980377,9.962482510376776e-93,3.162277027551421e-93,1.7030450459970053e-05,-3.3915568290743866e-05,3.3915568290743866e-05,-1.6885117830773813e-05,1.5483885876064708e-06,-1.5617109330157819e-06,6.121184485699684e-97,1.5494212003686088e-06,0.0663639795104657,0.10042729090116168,0.06698269310569384,-1.6885117830773813e-05,-1.6885117830773796e-05
canonical,-0.20608232819842276,0.2288543691972204,140.2485078195727,10.961540455158172,0.9834821972808372,-0.002654324648475259,0.0013214513903441996,-0.0013328732581310595,9.929071834834153e-93,3.128866352008797e-93,1.688103701988227e-05,-3.3617414394318177e-05,3.3617414394318177e-05,-1.6736377374435903e-05,1.5347488617317583e-06,-1.5480095783593352e-06,6.056511647276069e-97,1.5357633581176843e-06,0.06577899502007317,0.09960447049260483,0.06639264382502588,-1.6736377374435907e-05,-1.67363773744359e-05
canonical,-0.2044723100093726,0.22687748314939996,140.25018306451017,10.982280705689526,0.9835056924814308,-0.002630829447881622,0.0013097307294217524,-0.0013210987184598694,9.895838675142179e-93,3.095633192316823e-93,1.6731910732841192e-05,-3.331984420256049e-05,3.331984420256049e-05,-1.65879334697193e-05,1.5211363304623358e-06,-1.534334555536188e-06,5.992182428146658e-97,1.5221329065110164e-06,0.0651951836933614,0.09878232377632237,0.06580377097249417,-1.6587933469719296e-05,-1.6587933469719334e-05
canonical,-0.20286229182032245,0.22490377736324763,140.25185500746647,11.00304398165814,0.98352914165177,-0.0026073802775424815,0.0012980334522237776,-0.0013093468253187039,9.862781915342924e-93,3.0625764325175683e-93,1.6583071267453544e-05,-3.3022856990786424e-05,3.3022856990786424e-05,-1.6439785723332883e-05,1.5075509577305916e-06,-1.520685834159421e-06,5.928194668125276e-97,1.5085298084747962e-06,0.06461254394250311,0.09796085134527645,0.0652160729878277,-1.643978572333288e-05,-1.6439785723332862e-05
canonical,-0.20125227363127207,0.22293324672260367,140.25352365265096,11.023830248400607,0.9835525448492362,-0.002583977080076294,0.0012863595276255354,-0.0012976175524507586,9.829900447314904e-93,3.029694964489549e-93,1.6434518291173023e-05,-3.272645203225024e-05,3.272645203225024e-05,-1.629193374107722e-05,1.4939927073856288e-06,-1.507063383736373e-06,5.864546222195041e-97,1.4949540268554425e-06,0.06403107417625394,0.09714005378787811,0.06462954830715262,-1.6291933741077216e-05,-1.6291933741077202e-05
canonical,-0.19964225544222192,0.22096588611953966,140.25518900428412,11.044639471106231,0.983575902131373,-0.002560619797939423,0.0012747089244303626,-0.0012859108735090604,9.797193170711158e-93,2.9969876878858028e-93,1.628625147031131e-05,-3.2430628598153265e-05,3.2430628598153265e-05,-1.6144377127841956e-05,1.4804615431930248e-06,-1.4934671736696503e-06,5.80123496038848e-97,1.4814055244193601e-06,0.063450772799942,0.09631993168788948,0.0640441953629818,-1.6144377127841956e-05,-1.614437712784193e-05
canonical,-0.19803223725317176,0.2190016904543436,140.25685106659753,11.06547161481796,0.9835992135558862,-0.0025373083734262503,0.001263081611370463,-0.0012742267620557872,9.764658992900695e-93,2.9644535100753397e-93,1.613827047002948e-05,-3.213538595764531e-05,3.213538595764531e-05,-1.5997115487615825e-05,1.4669574288357518e-06,-1.4798971732563412e-06,5.738258767674194e-97,1.4678842638538555e-06,0.06287163821550719,0.0955004856244992,0.06346001258425461,-1.5997115487615828e-05,-1.5997115487615825e-05
canonical,-0.1964222190641216,0.21704065463550767,140.25850984383385,11.086326644433287,0.9836224791806419,-0.0025140427486705086,0.0012514775571067028,-0.0012625651915638058,9.732296828907626e-93,2.932091346082271e-93,1.5990574954357468e-05,-3.184072337784153e-05,3.184072337784153e-05,-1.5850148423484063e-05,1.453480327913937e-06,-1.4663533516897988e-06,5.675615543839032e-97,1.454390207766894e-06,0.06229366882149072,0.09468171617224919,0.0628769983963266,-1.585014842348406e-05,-1.5850148423484057e-05
canonical,-0.19481220087507145,0.2150827735797151,140.26016534024654,11.107204524705164,0.983645699063665,-0.0024908228656475018,0.001239896730230394,-0.0012509261354171077,9.700105601356312e-93,2.8999001185309566e-93,1.5843164586199582e-05,-3.154664012385057e-05,3.154664012385057e-05,-1.5703475537650986e-05,1.440030203946935e-06,-1.4528356780601498e-06,5.613303203381913e-97,1.4409233186891713e-06,0.061716863013123874,0.0938636239010483,0.062295151221059115,-1.570347553765099e-05,-1.5703475537650993e-05
canonical,-0.1932021826860213,0.21312804221182652,140.2618175601001,11.128105220242936,0.9836688732631403,-0.0024676486661721064,0.0012283390992620963,-0.0012393095669100101,9.668084240408682e-93,2.8678787575833267e-93,1.5696039027324406e-05,-3.125313545874923e-05,3.125313545874923e-05,-1.555709643142483e-05,1.4266070203719359e-06,-1.4393441213533635e-06,5.551319675392485e-97,1.4274835590727145e-06,0.061141219182268114,0.09304620937617339,0.061714469476759105,-1.5557096431424827e-05,-1.555709643142485e-05
canonical,-0.19159216449697114,0.21117645546486724,140.26346650766976,11.149028695513254,0.9836920018374098,-0.0024445200919026577,0.0012168046326532028,-0.001227715459249455,9.636231683709786e-93,2.8360262008844303e-93,1.5549197938393886e-05,-3.09602086436317e-05,3.09602086436317e-05,-1.5411010705237815e-05,1.4132107405458076e-06,-1.4258786504539252e-06,5.489662903445738e-97,1.4140708912927243e-06,0.060566735717493915,0.09222947315819631,0.06113495157825881,-1.5411010705237812e-05,-1.5411010705237795e-05
canonical,-0.18998214630792098,0.20922800828001384,140.26511218724156,11.169974914841013,0.983715084844973,-0.002421437084339395,0.0012052932987859327,-0.0012161437855534624,9.604546876329376e-93,2.80434139350402e-93,1.5402640978943777e-05,-3.066785893758985e-05,3.066785893758985e-05,-1.5265217958646073e-05,1.3998413277450866e-06,-1.412439234143037e-06,5.428330845488911e-97,1.4006852776475601e-06,0.059993411004080205,0.09141341580309628,0.060556595936915356,-1.5265217958646076e-05,-1.5265217958646076e-05
canonical,-0.18837212811887083,0.20728269560658116,140.2667546031122,11.190943842410286,0.9837381223444848,-0.002398399584827682,0.0011938050659739221,-0.0012045945188537597,9.573028770705607e-93,2.7728232878802515e-93,1.5256367807416913e-05,-3.037608559775403e-05,3.037608559775403e-05,-1.5119717790337116e-05,1.3864987451666639e-06,-1.3990258411016735e-06,5.367321473732514e-97,1.3873266803594254e-06,0.05942124342404367,0.0905980378620879,0.05997940096064044,-1.5119717790337116e-05,-1.51197177903371e-05
canonical,-0.18676210992982067,0.20534051240200918,140.26839375958903,11.211935442265265,0.9837611143947558,-0.0023754075345566728,0.0011823399024624176,-0.001193067632094255,9.541676326588135e-93,2.7414708437627795e-93,1.5110378081143888e-05,-3.0084887879276183e-05,3.0084887879276183e-05,-1.4974509798132294e-05,1.373182955928011e-06,-1.3856384399088072e-06,5.306632774540177e-97,1.3739950615745855e-06,0.05885023135614812,0.08978333988177079,0.059403365053910105,-1.4974509798132295e-05,-1.4974509798132317e-05
canonical,-0.1851520917407703,0.20340145363184975,140.27002966098996,11.232949678311194,0.9837840610547502,-0.002352460874562201,0.0011708977764292646,-0.0011815630981329365,9.510488510983808e-93,2.7102830281584526e-93,1.4964671456367105e-05,-2.9794265035366415e-05,2.9794265035366415e-05,-1.482959357899931e-05,1.3598939230683263e-06,-1.3722769990436163e-06,5.246262748323534e-97,1.360690383364517e-06,0.058280373175953595,0.08896932240400687,0.05882848661781434,-1.482959357899931e-05,-1.4829593578999312e-05
canonical,-0.18354207355172014,0.20146551426975448,140.2716623116434,11.253986514315317,0.9838069623835862,-0.002329559545726223,0.0011594786559846997,-0.0011700808897415233,9.47946429809957e-93,2.6792588152742152e-93,1.4819247588236358e-05,-2.9504216317285953e-05,2.9504216317285953e-05,-1.4684968729049594e-05,1.3466316095482954e-06,-1.3589414868850772e-06,5.186209409431686e-97,1.3474126077256579e-06,0.05771166725580595,0.08815598596595892,0.05825476405004668,-1.4684968729049596e-05,-1.4684968729049598e-05
canonical,-0.18193205536267,0.1995326892974602,140.2732917158882,11.275045913907839,0.9838298184405336,-0.0023067034887788163,0.0011480825091723422,-0.001158620979606474,9.44860266928908e-93,2.648397186463725e-93,1.4674106130821607e-05,-2.921474097437246e-05,2.921474097437246e-05,-1.4540634843550855e-05,1.3333959782512417e-06,-1.3456318717131371e-06,5.126470786047876e-97,1.334161696580559e-06,0.057144111964885835,0.08734333110006659,0.057682195744954014,-1.4540634843550855e-05,-1.4540634843550855e-05
canonical,-0.18032203717361983,0.19760297370477706,140.2749178780736,11.29612784058286,0.9838526292850147,-0.002283892644297736,0.001136709303968986,-0.00114718334032875,9.417902612996508e-93,2.6176971301711527e-93,1.4529246737109969e-05,-2.8925838254034418e-05,2.8925838254034418e-05,-1.4396591516924447e-05,1.3201869919828841e-06,-1.3323481217084392e-06,5.067044920080688e-97,1.320937611777637e-06,0.05657770566919829,0.08653135833403554,0.05711078009352609,-1.4396591516924449e-05,-1.439659151692444e-05
canonical,-0.17871201898456968,0.19567636248957512,140.27654080255908,11.317232257699356,0.9838753949766011,-0.002261126952711301,0.001125359008286184,-0.0011357679444251169,9.387363124705633e-93,2.587157641880277e-93,1.438466905902222e-05,-2.8637507401787667e-05,2.8637507401787667e-05,-1.4252838342765447e-05,1.30700461347318e-06,-1.3190902049538326e-06,5.007929867065522e-97,1.3077403150930119e-06,0.05601244673165153,0.08572006819086307,0.05654051548347523,-1.4252838342765447e-05,-1.4252838342765439e-05
